Country,Code,Year,"School life expectancy, primary to tertiary, both sexes (years)"
Sweden,SWE,2007,15.74347019
Sweden,SWE,2008,15.77451992
Sweden,SWE,2009,15.76963043
Sweden,SWE,2010,15.96084023
Sweden,SWE,2011,15.81472015
Sweden,SWE,2012,15.81676006
Sweden,SWE,2013,18.10552979
Sweden,SWE,2014,18.22341919
Switzerland,CHE,1978,12.31264019
Switzerland,CHE,1979,12.35422993
Switzerland,CHE,1980,12.4177599
Switzerland,CHE,1981,12.56103992
Switzerland,CHE,1982,12.59218979
Switzerland,CHE,1983,12.57756042
Switzerland,CHE,1984,12.62707996
Switzerland,CHE,1985,12.69925022
Switzerland,CHE,1986,12.72609043
Switzerland,CHE,1987,12.81970024
Switzerland,CHE,1988,12.95814037
Switzerland,CHE,1989,13.13016987
Switzerland,CHE,1990,13.39291954
Switzerland,CHE,1991,13.58794022
Switzerland,CHE,1992,13.73933029
Switzerland,CHE,1993,14.10194016
Switzerland,CHE,1994,14.24446964
Switzerland,CHE,1995,14.43597031
Switzerland,CHE,1996,14.53547955
Switzerland,CHE,1998,14.99742985
Switzerland,CHE,1999,15.0735302
Switzerland,CHE,2000,15.18033028
Switzerland,CHE,2001,15.19789028
Switzerland,CHE,2002,14.9839201
Switzerland,CHE,2003,15.12207985
Switzerland,CHE,2004,15.2223196
Switzerland,CHE,2005,15.22572041
Switzerland,CHE,2006,15.28555965
Switzerland,CHE,2007,15.30904961
Switzerland,CHE,2008,15.34626961
Switzerland,CHE,2009,15.41571045
Switzerland,CHE,2010,15.58899021
Switzerland,CHE,2011,15.69769001
Switzerland,CHE,2012,15.7848196
Switzerland,CHE,2013,15.94890976
Switzerland,CHE,2014,16.04040909
Syria,SYR,1971,7.538519859
Syria,SYR,1972,7.826980114
Syria,SYR,1973,8.369400024
Syria,SYR,1974,8.625940323
Syria,SYR,1975,8.790029526
Syria,SYR,1976,8.994790077
Syria,SYR,1977,9.118169785
Syria,SYR,1978,9.222410202
Syria,SYR,1979,9.345680237
Syria,SYR,1980,9.316710472
Syria,SYR,1981,9.547989845
Syria,SYR,1982,9.567629814
Syria,SYR,1983,9.727319717
Syria,SYR,1984,9.991979599
Syria,SYR,1985,10.25984001
Syria,SYR,1986,10.46940994
Syria,SYR,1987,10.63006973
Syria,SYR,1988,10.57917976
Syria,SYR,1989,10.45423985
Syria,SYR,1990,10.25405025
Syria,SYR,1991,10.20711994
Syria,SYR,1992,10.05830956
Syria,SYR,1993,9.953820229
Syria,SYR,1994,9.823699951
Syria,SYR,1995,9.693320274
Syria,SYR,2002,10.25821018
Syria,SYR,2003,10.6301899
Syria,SYR,2004,10.99802971
Syria,SYR,2005,11.42245007
Syria,SYR,2006,11.51401043
Syria,SYR,2007,11.64190006
Syria,SYR,2008,11.76521015
Syria,SYR,2009,11.74547005
Syria,SYR,2010,12.02490044
Syria,SYR,2011,12.48981953
Syria,SYR,2012,13.02348042
Syria,SYR,2013,8.953430176
Tajikistan,TJK,1991,11.97054005
Tajikistan,TJK,1992,11.89167023
Tajikistan,TJK,1993,11.06892014
Tajikistan,TJK,1994,10.3427496
Tajikistan,TJK,1995,10.31855965
Tajikistan,TJK,1999,9.588310242
Tajikistan,TJK,2000,9.693840027
Tajikistan,TJK,2001,9.801300049
Tajikistan,TJK,2002,10.06846046
Tajikistan,TJK,2003,10.49730968
Tajikistan,TJK,2004,10.55121994
Tajikistan,TJK,2005,10.72517967
Tajikistan,TJK,2006,10.86061001
Tajikistan,TJK,2007,10.80029011
Tajikistan,TJK,2008,11.06075001
Tajikistan,TJK,2009,11.08255005
Tajikistan,TJK,2010,11.11979008
Tajikistan,TJK,2011,11.12222004
Tajikistan,TJK,2012,11.19583035
Tajikistan,TJK,2013,11.26185989
Tanzania,TZA,1970,2.535589933
Tanzania,TZA,1971,2.638609886
Tanzania,TZA,1972,2.801539898
Tanzania,TZA,1973,2.987910032
Tanzania,TZA,1974,3.234999895
Tanzania,TZA,1975,3.916189909
Tanzania,TZA,1976,4.902699947
Tanzania,TZA,1977,5.179090023
Tanzania,TZA,1978,6.546249866
Tanzania,TZA,1979,6.787789822
Tanzania,TZA,1982,7.273940086
Tanzania,TZA,1983,7.127160072
Tanzania,TZA,1984,6.758220196
Tanzania,TZA,1985,5.920199871
Tanzania,TZA,1986,5.730659962
Tanzania,TZA,1987,5.572259903
Tanzania,TZA,1989,5.435200214
Tanzania,TZA,1991,5.578509808
Tanzania,TZA,1992,5.528570175
Tanzania,TZA,1993,5.560029984
Tanzania,TZA,1994,5.472630024
Tanzania,TZA,1995,5.428870201
Tanzania,TZA,1996,5.363379955
Tanzania,TZA,1997,5.399980068
Tanzania,TZA,2010,8.989740372
Tanzania,TZA,2012,8.923689842
Tanzania,TZA,2013,8.356369972
Thailand,THA,1971,6.843369961
Thailand,THA,1972,7.00481987
Thailand,THA,1973,6.95348978
Thailand,THA,1974,7.074450016
Thailand,THA,1975,7.258470058
Thailand,THA,1976,7.29460001
Thailand,THA,1977,7.370140076
Thailand,THA,1978,7.405459881
Thailand,THA,1979,7.578730106
Thailand,THA,1980,7.934689999
Thailand,THA,1981,7.93693018
Thailand,THA,1982,8.553649902
Thailand,THA,1984,8.699580193
Thailand,THA,1985,8.639499664
Thailand,THA,1986,8.51554966
Thailand,THA,1988,8.310290337
Thailand,THA,1990,8.429570198
Thailand,THA,1993,9.202150345
Thailand,THA,1995,9.602250099
Thailand,THA,1996,9.78415966
Thailand,THA,1997,10.13634968
Thailand,THA,1998,10.63232994
Thailand,THA,2001,11.54845047
Thailand,THA,2002,11.74967957
Thailand,THA,2004,12.03742027
Thailand,THA,2005,12.37759972
Thailand,THA,2006,12.33234024
Thailand,THA,2007,12.89461994
Thailand,THA,2008,12.95851994
Thailand,THA,2009,13.14630032
Thailand,THA,2010,13.29718971
Thailand,THA,2011,13.68480968
Thailand,THA,2012,13.60033035
Thailand,THA,2013,13.57495975
Timor,TLS,2002,9.844550133
Timor,TLS,2009,12.44532967
Timor,TLS,2010,13.29732037
Togo,TGO,1971,4.628270149
Togo,TGO,1972,5.164259911
Togo,TGO,1973,5.434000015
Togo,TGO,1974,5.745659828
Togo,TGO,1975,6.088880062
Togo,TGO,1976,6.773419857
Togo,TGO,1977,7.397220135
Togo,TGO,1978,8.219610214
Togo,TGO,1979,8.903329849
Togo,TGO,1980,9.343330383
Togo,TGO,1982,9.008629799
Togo,TGO,1983,8.349690437
Togo,TGO,1984,7.29820013
Togo,TGO,1987,6.992750168
Togo,TGO,1988,7.147369862
Togo,TGO,1989,7.326270103
Togo,TGO,1990,7.584420204
Togo,TGO,1991,7.868450165
Togo,TGO,1992,7.321350098
Togo,TGO,1994,7.447159767
Togo,TGO,1995,8.290419579
Togo,TGO,1996,8.717089653
Togo,TGO,2000,9.433600426
Togo,TGO,2001,9.745599747
Togo,TGO,2003,9.983139992
Togo,TGO,2004,10.10585022
Togo,TGO,2005,10.17284012
Togo,TGO,2006,10.60196972
Togo,TGO,2007,10.08607006
Togo,TGO,2011,11.96578026
Tonga,TON,1970,11.80792046
Tonga,TON,1978,12.53157997
Tonga,TON,1981,13.88521957
Tonga,TON,1984,14.21706009
Tonga,TON,1985,13.61326981
Tonga,TON,1999,13.72027016
Tonga,TON,2000,13.24796963
Tonga,TON,2001,13.49615002
Tonga,TON,2002,13.71652985
Tonga,TON,2003,14.63004017
Trinidad and Tobago,TTO,1971,10.64015961
Trinidad and Tobago,TTO,1972,10.57713985
Trinidad and Tobago,TTO,1973,10.28120995
Trinidad and Tobago,TTO,1977,10.82098007
Trinidad and Tobago,TTO,1981,10.83829021
Trinidad and Tobago,TTO,1982,11.09397984
Trinidad and Tobago,TTO,1983,11.15382957
Trinidad and Tobago,TTO,1984,11.03853989
Trinidad and Tobago,TTO,1985,11.02011013
Trinidad and Tobago,TTO,1986,11.0543499
Trinidad and Tobago,TTO,1987,11.31832981
Trinidad and Tobago,TTO,1988,11.42446041
Trinidad and Tobago,TTO,1989,11.31054974
Trinidad and Tobago,TTO,1991,11.02406025
Trinidad and Tobago,TTO,1992,10.95965958
Trinidad and Tobago,TTO,1993,11.00218964
Trinidad and Tobago,TTO,2004,12.26607037
Tunisia,TUN,1971,8.15929985
Tunisia,TUN,1972,7.857009888
Tunisia,TUN,1973,7.375179768
Tunisia,TUN,1974,7.171020031
Tunisia,TUN,1975,7.398769855
Tunisia,TUN,1976,7.466050148
Tunisia,TUN,1977,7.702559948
Tunisia,TUN,1978,8.030730247
Tunisia,TUN,1979,8.119210243
Tunisia,TUN,1980,8.27602005
Tunisia,TUN,1981,8.309909821
Tunisia,TUN,1982,8.642499924
Tunisia,TUN,1983,9.163610458
Tunisia,TUN,1984,9.474459648
Tunisia,TUN,1985,9.778530121
Tunisia,TUN,1986,10.08475971
Tunisia,TUN,1987,10.12189007
Tunisia,TUN,1988,10.18976974
Tunisia,TUN,1989,10.29714012
Tunisia,TUN,1990,10.49011993
Tunisia,TUN,1991,10.58302975
Tunisia,TUN,1992,10.67619991
Tunisia,TUN,1993,10.88807011
Tunisia,TUN,1994,11.33012962
Tunisia,TUN,1995,11.56628036
Tunisia,TUN,1996,11.76970959
Tunisia,TUN,1997,11.84768009
Tunisia,TUN,1998,12.35494995
Tunisia,TUN,1999,12.77040958
Tunisia,TUN,2000,13.05572987
Tunisia,TUN,2001,13.32028008
Tunisia,TUN,2002,13.46413994
Tunisia,TUN,2003,13.57485962
Tunisia,TUN,2004,13.92440033
Tunisia,TUN,2005,14.19396019
Tunisia,TUN,2006,14.27620983
Tunisia,TUN,2007,14.34340954
Tunisia,TUN,2008,14.42790985
Tunisia,TUN,2009,14.40388966
Tunisia,TUN,2010,14.50232029
Tunisia,TUN,2011,14.63500977
Tunisia,TUN,2013,14.68558025
Tunisia,TUN,2014,14.6415596
Turkey,TUR,1971,7.159200191
Turkey,TUR,1972,7.274149895
Turkey,TUR,1973,7.370079994
Turkey,TUR,1974,7.494120121
Turkey,TUR,1976,7.71062994
Turkey,TUR,1977,7.804999828
Turkey,TUR,1978,7.761340141
Turkey,TUR,1979,7.730579853
Turkey,TUR,1981,7.507309914
Turkey,TUR,1982,7.624720097
Turkey,TUR,1983,7.724589825
Turkey,TUR,1984,8.141730309
Turkey,TUR,1986,8.528320313
Turkey,TUR,1987,8.605340004
Turkey,TUR,1988,8.793270111
Turkey,TUR,1989,8.80657959
Turkey,TUR,1990,8.928609848
Turkey,TUR,1991,9.058019638
Turkey,TUR,1992,9.178159714
Turkey,TUR,1993,9.332449913
Turkey,TUR,1994,9.455590248
Turkey,TUR,1995,9.605139732
Turkey,TUR,1997,9.788319588
Turkey,TUR,1999,10.68025017
Turkey,TUR,2001,11.49897957
Turkey,TUR,2002,11.90480042
Turkey,TUR,2003,12.0408802
Turkey,TUR,2004,11.94857025
Turkey,TUR,2005,11.87851048
Turkey,TUR,2006,12.28059959
Turkey,TUR,2007,12.5281496
Turkey,TUR,2008,12.46959972
Turkey,TUR,2009,12.96345043
Turkey,TUR,2010,13.81291008
Turkey,TUR,2011,14.31696033
Turkey,TUR,2012,14.38636017
Turkey,TUR,2013,16.38624954
Turkmenistan,TKM,2014,10.80121994
Tuvalu,TUV,2001,10.95975018
Uganda,UGA,1970,3.031539917
Uganda,UGA,1974,3.214070082
Uganda,UGA,1975,3.443520069
Uganda,UGA,1976,3.581660032
Uganda,UGA,1977,3.802229881
Uganda,UGA,1978,3.906349897
Uganda,UGA,1979,4.071269989
Uganda,UGA,1980,3.99503994
Uganda,UGA,1981,4.413189888
Uganda,UGA,1982,5.097030163
Uganda,UGA,1985,5.680429935
Uganda,UGA,1986,6.008200169
Uganda,UGA,1987,5.887139797
Uganda,UGA,1988,5.958680153
Uganda,UGA,1990,5.68088007
Uganda,UGA,1991,5.660359859
Uganda,UGA,1992,5.136350155
Uganda,UGA,1993,5.459640026
Uganda,UGA,1994,5.514009953
Uganda,UGA,1995,5.588009834
Uganda,UGA,2000,10.8458004
Uganda,UGA,2001,11.04852962
Uganda,UGA,2002,11.46916008
Uganda,UGA,2003,11.55996037
Uganda,UGA,2004,10.86664009
Uganda,UGA,2006,10.33588982
Uganda,UGA,2008,10.77336979
Uganda,UGA,2009,10.94789028
Uganda,UGA,2010,10.65863991
Uganda,UGA,2011,10.01194954
Ukraine,UKR,1981,12.07145977
Ukraine,UKR,1982,12.0661602
Ukraine,UKR,1983,12.12357044
Ukraine,UKR,1984,12.16862011
Ukraine,UKR,1985,12.2286396
Ukraine,UKR,1986,12.27291965
Ukraine,UKR,1988,12.55255985
Ukraine,UKR,1990,12.36647987
Ukraine,UKR,1991,12.37152958
Ukraine,UKR,1992,12.13856983
Ukraine,UKR,1993,11.9535799
Ukraine,UKR,1994,11.87594986
Ukraine,UKR,1999,13.25582027
Ukraine,UKR,2000,13.18214989
Ukraine,UKR,2001,13.91057968
Ukraine,UKR,2002,14.27054024
Ukraine,UKR,2003,14.55706024
Ukraine,UKR,2004,14.47362041
Ukraine,UKR,2005,14.67864037
Ukraine,UKR,2006,14.79428959
Ukraine,UKR,2007,14.8615303
Ukraine,UKR,2008,14.89678001
Ukraine,UKR,2009,14.90452003
Ukraine,UKR,2010,14.94557953
Ukraine,UKR,2011,15.0583601
Ukraine,UKR,2012,15.22702026
Ukraine,UKR,2013,15.23758984
Ukraine,UKR,2014,15.30671978
United Arab Emirates,ARE,1978,8.043330193
United Arab Emirates,ARE,1979,7.931409836
United Arab Emirates,ARE,1980,8.474889755
United Arab Emirates,ARE,1981,8.901370049
United Arab Emirates,ARE,1982,9.336250305
United Arab Emirates,ARE,1983,9.20870018
United Arab Emirates,ARE,1984,9.569709778
United Arab Emirates,ARE,1985,9.771180153
United Arab Emirates,ARE,1986,9.955780029
United Arab Emirates,ARE,1987,9.908280373
United Arab Emirates,ARE,1988,10.03810024
United Arab Emirates,ARE,1989,10.26138973
United Arab Emirates,ARE,1990,10.66783047
United Arab Emirates,ARE,1991,11.05373001
United Arab Emirates,ARE,1992,10.87987041
United Arab Emirates,ARE,1993,10.92523956
United Kingdom,GBR,1971,12.33526039
United Kingdom,GBR,1972,12.38271046
United Kingdom,GBR,1973,12.39220047
United Kingdom,GBR,1974,12.74888992
United Kingdom,GBR,1975,12.84691048
United Kingdom,GBR,1976,12.88763046
United Kingdom,GBR,1977,12.91841984
United Kingdom,GBR,1978,12.87302971
United Kingdom,GBR,1979,12.86363029
United Kingdom,GBR,1980,12.85200024
United Kingdom,GBR,1981,12.87320042
United Kingdom,GBR,1982,12.89641953
United Kingdom,GBR,1983,13.02764988
United Kingdom,GBR,1984,13.1050396
United Kingdom,GBR,1985,13.18467999
United Kingdom,GBR,1986,13.35109997
United Kingdom,GBR,1987,13.46605968
United Kingdom,GBR,1988,13.57878971
United Kingdom,GBR,1989,13.60900974
United Kingdom,GBR,1990,13.67535973
United Kingdom,GBR,1991,13.94388008
United Kingdom,GBR,1992,14.29065037
United Kingdom,GBR,1998,15.54705048
United Kingdom,GBR,1999,15.89766026
United Kingdom,GBR,2000,16.10314941
United Kingdom,GBR,2001,16.12200928
United Kingdom,GBR,2002,16.10555077
United Kingdom,GBR,2003,16.07357025
United Kingdom,GBR,2004,16.53211975
United Kingdom,GBR,2005,16.61935043
United Kingdom,GBR,2006,16.06778908
United Kingdom,GBR,2007,15.8524704
United Kingdom,GBR,2008,15.95864964
United Kingdom,GBR,2009,16.12162018
United Kingdom,GBR,2010,16.39365959
United Kingdom,GBR,2011,15.78431988
United Kingdom,GBR,2012,15.78592014
United Kingdom,GBR,2013,17.80900955
United Kingdom,GBR,2014,17.93684959
United States,USA,1971,12.70631027
United States,USA,1972,12.78015041
United States,USA,1974,12.92300987
United States,USA,1975,12.96043015
United States,USA,1976,13.26156044
United States,USA,1977,13.18749046
United States,USA,1978,13.21982956
United States,USA,1979,12.76665974
United States,USA,1980,14.05381012
United States,USA,1981,14.06997013
United States,USA,1982,14.44449043
United States,USA,1983,14.39931965
United States,USA,1984,14.48941994
United States,USA,1985,14.43813992
United States,USA,1986,14.61762047
United States,USA,1987,14.81995964
United States,USA,1990,15.29512024
United States,USA,1991,15.34025955
United States,USA,1993,15.84113026
United States,USA,1994,15.86235046
United States,USA,1995,15.85980034
United States,USA,1996,15.81723022
United States,USA,1998,15.87913036
United States,USA,1999,15.75601006
United States,USA,2000,15.45678043
United States,USA,2001,15.63187981
United States,USA,2002,15.68280029
United States,USA,2003,15.87182999
United States,USA,2004,15.90927982
United States,USA,2005,16.00938988
United States,USA,2006,16.05418015
United States,USA,2007,16.21792984
United States,USA,2008,16.34259987
United States,USA,2009,16.4407196
United States,USA,2010,16.5814991
United States,USA,2011,16.68605995
United States,USA,2012,16.62360954
United States,USA,2013,16.54281044
United States,USA,2014,16.53815079
Upper middle income,,1970,8.012985229
Upper middle income,,1971,8.201609612
Upper middle income,,1972,8.427157402
Upper middle income,,1973,8.78000927
Upper middle income,,1974,8.834180832
Upper middle income,,1975,8.973608017
Upper middle income,,1976,9.23050499
Upper middle income,,1977,9.533863068
Upper middle income,,1978,9.632740974
Upper middle income,,1979,9.521999359
Upper middle income,,1980,9.402896881
Upper middle income,,1981,9.359158516
Upper middle income,,1982,9.30010128
Upper middle income,,1983,9.290917397
Upper middle income,,1984,9.374876022
Upper middle income,,1985,9.646158218
Upper middle income,,1986,9.884058952
Upper middle income,,1987,10.00450897
Upper middle income,,1988,10.09122181
Upper middle income,,1989,10.11986732
Upper middle income,,1990,10.09951115
Upper middle income,,1991,10.10682487
Upper middle income,,1992,10.13142204
Upper middle income,,1993,10.11139679
Upper middle income,,1994,10.06579399
Upper middle income,,1995,10.14921093
Upper middle income,,1996,10.27605057
Upper middle income,,1997,10.3422451
Upper middle income,,1998,10.49455166
Upper middle income,,1999,10.68256569
Upper middle income,,2000,10.9468317
Upper middle income,,2001,11.04430389
Upper middle income,,2002,11.27714825
Upper middle income,,2003,11.47179985
Upper middle income,,2004,11.73562527
Upper middle income,,2005,11.97674561
Upper middle income,,2006,12.17982674
Upper middle income,,2007,12.44556713
Upper middle income,,2008,12.72154045
Upper middle income,,2009,12.90365314
Upper middle income,,2010,13.12285995
Upper middle income,,2011,13.32046318
Upper middle income,,2012,13.52179909
Upper middle income,,2013,13.89855576
Upper middle income,,2014,13.97311687
Uruguay,URY,1974,10.86124992
Uruguay,URY,1975,10.78129005
Uruguay,URY,1977,11.06599998
Uruguay,URY,1979,10.79858971
Uruguay,URY,1981,12.12578964
Uruguay,URY,1982,11.86853027
Uruguay,URY,1983,11.88887024
Uruguay,URY,1989,12.70839977
Uruguay,URY,1990,12.88210011
Uruguay,URY,1991,12.98528957
Uruguay,URY,1992,12.79771996
Uruguay,URY,1996,13.1661396
Uruguay,URY,1998,13.85062981
Uruguay,URY,1999,13.95252037
Uruguay,URY,2000,14.22852993
Uruguay,URY,2001,14.64988995
Uruguay,URY,2002,15.0384903
Uruguay,URY,2003,15.45215988
Uruguay,URY,2004,15.45748043
Uruguay,URY,2005,15.19279957
Uruguay,URY,2006,15.29617023
Uruguay,URY,2007,15.68605995
Uruguay,URY,2008,15.50697994
Uruguay,URY,2009,15.5850296
Uruguay,URY,2010,15.51185036
Uzbekistan,UZB,1986,11.73044014
Uzbekistan,UZB,1989,11.31616974
Uzbekistan,UZB,1990,11.25728989
Uzbekistan,UZB,1991,11.13459969
Uzbekistan,UZB,1992,10.81632996
Uzbekistan,UZB,1999,10.58710957
Uzbekistan,UZB,2000,10.7375803
Uzbekistan,UZB,2003,11.59103966
Uzbekistan,UZB,2004,11.67432976
Uzbekistan,UZB,2005,11.79137039
Uzbekistan,UZB,2006,11.78658009
Uzbekistan,UZB,2007,11.9467001
Uzbekistan,UZB,2008,11.83728981
Uzbekistan,UZB,2009,11.92819977
Uzbekistan,UZB,2010,11.97931004
Uzbekistan,UZB,2011,11.9891901
Vanuatu,VUT,1999,9.639559746
Vanuatu,VUT,2000,10.08631039
Vanuatu,VUT,2001,10.20092964
Vanuatu,VUT,2002,10.36044025
Vanuatu,VUT,2003,10.68280983
Vanuatu,VUT,2004,10.60486031
Venezuela,VEN,1971,7.527689934
Venezuela,VEN,1972,7.702079773
Venezuela,VEN,1973,7.812699795
Venezuela,VEN,1974,7.858839989
Venezuela,VEN,1975,8.047719955
Venezuela,VEN,1976,8.491600037
Venezuela,VEN,1978,9.075989723
Venezuela,VEN,1979,9.265910149
Venezuela,VEN,1980,9.481809616
Venezuela,VEN,1981,9.65721035
Venezuela,VEN,1982,9.871709824
Venezuela,VEN,1983,9.993769646
Venezuela,VEN,1984,10.06371975
Venezuela,VEN,1985,10.2042799
Venezuela,VEN,1986,10.4151001
Venezuela,VEN,1987,10.32798004
Venezuela,VEN,1988,10.34743977
Venezuela,VEN,1989,10.36306953
Venezuela,VEN,1990,10.4643898
Venezuela,VEN,1991,10.72356987
Venezuela,VEN,1992,10.84471989
Venezuela,VEN,2000,10.39848995
Venezuela,VEN,2002,11.57612991
Venezuela,VEN,2003,11.5948801
Venezuela,VEN,2004,11.81079006
Venezuela,VEN,2008,13.99215031
Venezuela,VEN,2009,14.0363903
Vietnam,VNM,1976,8.093799591
Vietnam,VNM,1977,8.435689926
Vietnam,VNM,1980,8.660429955
Vietnam,VNM,1990,7.803299904
Vietnam,VNM,1998,10.2608099
World,OWID_WRL,1970,7.704000473
World,OWID_WRL,1971,7.741254807
World,OWID_WRL,1972,7.867633343
World,OWID_WRL,1973,8.077170372
World,OWID_WRL,1974,8.094238281
World,OWID_WRL,1975,8.188586235
World,OWID_WRL,1976,8.321210861
World,OWID_WRL,1977,8.502189636
World,OWID_WRL,1978,8.565089226
World,OWID_WRL,1979,8.548163414
World,OWID_WRL,1980,8.595473289
World,OWID_WRL,1981,8.640721321
World,OWID_WRL,1982,8.668243408
World,OWID_WRL,1983,8.726982117
World,OWID_WRL,1984,8.794829369
World,OWID_WRL,1985,8.890675545
World,OWID_WRL,1986,8.986247063
World,OWID_WRL,1987,9.025241852
World,OWID_WRL,1988,9.095445633
World,OWID_WRL,1989,9.120931625
World,OWID_WRL,1990,9.09869957
World,OWID_WRL,1991,9.163467407
World,OWID_WRL,1992,9.228598595
World,OWID_WRL,1993,9.297599792
World,OWID_WRL,1994,9.351379395
World,OWID_WRL,1995,9.396945953
World,OWID_WRL,1996,9.473931313
World,OWID_WRL,1997,9.571014404
World,OWID_WRL,1998,9.617768288
World,OWID_WRL,1999,9.692933083
World,OWID_WRL,2000,9.850828171
World,OWID_WRL,2001,9.914206505
World,OWID_WRL,2002,10.08436584
World,OWID_WRL,2003,10.32665825
World,OWID_WRL,2004,10.49988937
World,OWID_WRL,2005,10.68568325
World,OWID_WRL,2006,10.83236504
World,OWID_WRL,2007,11.03840065
World,OWID_WRL,2008,11.23357391
World,OWID_WRL,2009,11.3507843
World,OWID_WRL,2010,11.57898712
World,OWID_WRL,2011,11.81118965
World,OWID_WRL,2012,11.96181488
World,OWID_WRL,2013,12.10959625
World,OWID_WRL,2014,12.15109921
Yemen,YEM,1999,7.657810211
Yemen,YEM,2003,8.43432045
Yemen,YEM,2004,8.618260384
Yemen,YEM,2005,8.660699844
Yemen,YEM,2008,8.430450439
Yemen,YEM,2010,8.602219582
Yemen,YEM,2011,8.989500046
Zambia,ZMB,1970,6.906939983
Zambia,ZMB,1974,7.331009865
Zambia,ZMB,1975,7.268489838
Zambia,ZMB,1976,7.496590137
Zambia,ZMB,1977,7.448200226
Zambia,ZMB,1978,7.407189846
Zambia,ZMB,1979,7.393819809
Zambia,ZMB,1981,7.39759016
Zambia,ZMB,1982,7.434209824
